Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

05:40:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:27 PM      eth4 467915.00  76028.00  28607.70  13346.15      0.00      0.00    697.00
05:40:27 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:27 PM        lo 899731.00 899731.00  46764.75  46764.75      0.00      0.00      0.00

05:40:27 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:28 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:28 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:28 PM    br-int     35.00      0.00      3.00      0.00      0.00      0.00      0.00
05:40:28 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:28 PM      eth0     93.00    102.00     26.27     20.35      0.00      0.00      0.00
05:40:28 PM qg-4593374f-69      5.00      0.00      0.46      0.00      0.00      0.00      0.00
05:40:28 PM      eth1     10.00      8.00      0.65      0.72      0.00      0.00      0.00
05:40:28 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:40:28 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:28 PM      eth4     17.00     19.00      1.06      2.69      0.00      0.00      1.00
05:40:28 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:28 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:28 PM     br-ex 901911.00 234804.00 11309351.08  17370.74      0.00      0.00      0.00
05:40:28 PM qg-d73899d8-06      6.00      0.00      0.57      0.00      0.00      0.00      0.00

05:40:28 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:29 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:29 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:29 PM    br-int     20.00      0.00      1.63      0.00      0.00      0.00      0.00
05:40:29 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:29 PM      eth0     66.00     71.00     19.58     13.65      0.00      0.00      1.00
05:40:29 PM      eth1     11.00     24.00      0.76      2.15      0.00      0.00      8.00
05:40:29 PM      eth2      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:40:29 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:29 PM      eth4     16.00     20.00      0.96      2.70      0.00      0.00      1.00
05:40:29 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:29 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:29 PM     br-ex     35.00      0.00      2.93      0.00      0.00      0.00      0.00

05:40:29 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:30 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:30 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:30 PM    br-int     19.00      0.00      1.55      0.00      0.00      0.00      0.00
05:40:30 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:30 PM      eth0    113.00    125.00     29.49     24.29      0.00      0.00      0.00
05:40:30 PM      eth1      8.00     28.00      0.47      2.26      0.00      0.00      0.00
05:40:30 PM      eth2     13.00      0.00      0.76      0.00      0.00      0.00      0.00
05:40:30 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:30 PM      eth4     25.00     21.00      1.47      3.06      0.00      0.00      0.00
05:40:30 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:30 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:30 PM     br-ex     36.00      0.00      2.73      0.00      0.00      0.00      0.00

05:40:30 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:31 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:40:31 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:31 PM    br-int      6.00      0.00      0.53      0.00      0.00      0.00      0.00
05:40:31 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:31 PM      eth0    146.00    165.00     44.95     33.31      0.00      0.00      0.00
05:40:31 PM      eth1      7.00     22.00      0.41      1.84      0.00      0.00      6.00
05:40:31 PM      eth2     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:40:31 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:31 PM      eth4     18.00     20.00      1.05      2.70      0.00      0.00      0.00
05:40:31 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:31 PM tap035e9a99-54      1.00      0.00      0.09      0.00      0.00      0.00      0.00
05:40:31 PM        lo 899731.00 899731.00  46764.75  46764.75      0.00      0.00      0.00
05:40:31 PM     br-ex 902011.00 234804.00 11309358.99  17370.74      0.00      0.00      0.00

05:40:31 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:32 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:32 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32 PM    br-int      7.00      0.00      0.53      0.00      0.00      0.00      0.00
05:40:32 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32 PM      eth0     61.00     58.00     14.27     10.53      0.00      0.00      0.00
05:40:32 PM      eth1     12.00     12.00      0.94      0.78      0.00      0.00      0.00
05:40:32 PM      eth2     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:40:32 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32 PM      eth4     22.00     16.00      1.36      2.16      0.00      0.00      2.00
05:40:32 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:32 PM     br-ex     24.00      0.00      1.73      0.00      0.00      0.00      0.00

05:40:32 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:33 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:33 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33 PM    br-int     17.00      0.00      1.50      0.00      0.00      0.00      0.00
05:40:33 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33 PM      eth0    134.00    127.00     57.32     23.82      0.00      0.00      1.00
05:40:33 PM      eth1     11.00      8.00      1.17      0.69      0.00      0.00      8.00
05:40:33 PM      eth2      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:40:33 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33 PM      eth4     16.00     17.00      0.96      2.21      0.00      0.00      0.00
05:40:33 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:33 PM     br-ex     19.00      0.00      1.86      0.00      0.00      0.00      0.00
05:40:33 PM qg-0cc7c5d1-91      4.00      0.00      0.39      0.00      0.00      0.00      0.00

05:40:33 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:34 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:34 PM qr-831b6449-7c      2.00      0.00      0.20      0.00      0.00      0.00      0.00
05:40:34 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34 PM    br-int 123689.00      0.00 3426633.57      0.00      0.00      0.00      0.00
05:40:34 PM qr-0f47d6f7-13      2.00      0.00      0.20      0.00      0.00      0.00      0.00
05:40:34 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34 PM      eth0 645208123.00 2865088456.00 831352613.80 3883530605.10      0.00      0.00    635.00
05:40:34 PM      eth1 4089137584.00 1300280214.00 5223899229.29 1666003310.17      0.00      0.00 305279.00
05:40:34 PM      eth2 398874.00      0.00  23550.53      0.00      0.00      0.00     24.00
05:40:34 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34 PM      eth4 468040.00  76145.00  28615.21  13362.29      0.00      0.00    701.00
05:40:34 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:34 PM        lo 899731.00 899731.00  46764.75  46764.75      0.00      0.00      0.00
05:40:34 PM     br-ex 902073.00 234804.00 11309363.93  17370.74      0.00      0.00      0.00

05:40:34 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:35 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:35 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM    br-int     21.00      0.00      1.58      0.00      0.00      0.00      0.00
05:40:35 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM      eth0     59.00     57.00     17.96     12.57      0.00      0.00      0.00
05:40:35 PM      eth1     12.00     13.00      1.15      1.12      0.00      0.00      9.00
05:40:35 PM      eth2      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:40:35 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM      eth4      8.00      0.00      0.53      0.00      0.00      0.00      1.00
05:40:35 PM qg-be340a2f-e4      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:35 PM     br-ex     25.00      0.00      2.28      0.00      0.00      0.00      0.00
05:40:35 PM qg-2754a83e-7b      3.00      0.00      0.26      0.00      0.00      0.00      0.00

05:40:35 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:36 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:40:36 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36 PM    br-int     27.00      0.00      2.42      0.00      0.00      0.00      0.00
05:40:36 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36 PM tape8b61472-14      8.00      0.00      0.64      0.00      0.00      0.00      0.00
05:40:36 PM      eth0 645208270.00 2865088599.00 831352662.73 3883530635.85      0.00      0.00    635.00
05:40:36 PM      eth1 4089137604.00 1300280243.00 5223899231.44 1666003312.58      0.00      0.00 305288.00
05:40:36 PM      eth2 398888.00      0.00  23551.35      0.00      0.00      0.00     24.00
05:40:36 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36 PM      eth4 468056.00  76145.00  28616.23  13362.29      0.00      0.00    703.00
05:40:36 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:36 PM     br-ex     24.00      0.00      2.29      0.00      0.00      0.00      0.00

05:40:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:37 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:37 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:37 PM    br-int     18.00      0.00      1.43      0.00      0.00      0.00      0.00
05:40:37 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:37 PM      eth0     69.00     71.00     12.11     16.37      0.00      0.00      1.00
05:40:37 PM      eth1     10.00     26.00      0.59      2.27      0.00      0.00      6.00
05:40:37 PM      eth2     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:40:37 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:37 PM      eth4     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:40:37 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:37 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:37 PM     br-ex     36.00      0.00      2.87      0.00      0.00      0.00      0.00
05:40:37 PM qr-a4afc88b-64      1.00      0.00      0.11      0.00      0.00      0.00      0.00

05:40:37 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:38 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:38 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:38 PM    br-int     13.00      0.00      1.10      0.00      0.00      0.00      0.00
05:40:38 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:38 PM      eth0     78.00     88.00     15.23     22.38      0.00      0.00      0.00
05:40:38 PM      eth1     11.00     20.00      0.82      1.57      0.00      0.00      0.00
05:40:38 PM      eth2     11.00      0.00      0.64      0.00      0.00      0.00      0.00
05:40:38 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:38 PM      eth4     13.00      0.00      0.84      0.00      0.00      0.00      2.00
05:40:38 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:38 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:38 PM     br-ex     31.00      0.00      2.39      0.00      0.00      0.00      0.00
05:40:38 PM qg-de0e8128-af      7.00      0.00      0.57      0.00      0.00      0.00      0.00

05:40:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:39 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:40:39 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:39 PM    br-int     14.00      0.00      1.17      0.00      0.00      0.00      0.00
05:40:39 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:39 PM      eth0     54.00     42.00     24.43      7.54      0.00      0.00      1.00
05:40:39 PM      eth1     11.00     20.00      0.82      1.61      0.00      0.00     10.00
05:40:39 PM      eth2     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:40:39 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:39 PM      eth4     11.00      0.00      0.66      0.00      0.00      0.00      1.00
05:40:39 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:39 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
